,Hydride Length,Material Orientation,Hydride Volume Fraction,Hydride Orientation,Hydride Spacing,Strain,Gumbel Mu,Gumbel Beta,Known Crack Strain
1376,2.1666666666666667e-05,60,10,60,2.5e-06,4.75,843388439.7425964,66930473.562786736,1.118
1377,2.1666666666666667e-05,60,10,60,2.5e-06,5.0,849483867.4186723,70623207.8336799,1.118
1378,2.1666666666666667e-05,60,10,0,2.5e-06,0.25,98195544.06946287,7888909.100155696,1.97975
1379,2.1666666666666667e-05,60,10,0,2.5e-06,0.5,196227086.26247343,15764664.10997939,1.97975
1380,2.1666666666666667e-05,60,10,0,2.5e-06,0.75,291356442.1890849,16999329.79320547,1.97975
1381,2.1666666666666667e-05,60,10,0,2.5e-06,1.0,372642836.3142945,11680197.281962026,1.97975
1382,2.1666666666666667e-05,60,10,0,2.5e-06,1.25,449348742.38231105,9811966.160218684,1.97975
1383,2.1666666666666667e-05,60,10,0,2.5e-06,1.5,525538174.37162614,8292639.602923179,1.97975
1384,2.1666666666666667e-05,60,10,0,2.5e-06,1.75,578434823.4937534,7010112.800822733,1.97975
1385,2.1666666666666667e-05,60,10,0,2.5e-06,2.0,593507458.3682908,6360580.3471658705,1.97975
1386,2.1666666666666667e-05,60,10,0,2.5e-06,2.25,597605500.7266657,7035996.218186197,1.97975
1387,2.1666666666666667e-05,60,10,0,2.5e-06,2.5,602082998.2692409,8722885.00877747,1.97975
1388,2.1666666666666667e-05,60,10,0,2.5e-06,2.75,608428578.9619321,11119453.401227016,1.97975
1389,2.1666666666666667e-05,60,10,0,2.5e-06,3.0,615850438.5668309,14306977.938086493,1.97975
1390,2.1666666666666667e-05,60,10,0,2.5e-06,3.25,623240803.7850747,17108548.20993451,1.97975
1391,2.1666666666666667e-05,60,10,0,2.5e-06,3.5,631206755.5120249,20004091.631239664,1.97975
1392,2.1666666666666667e-05,60,10,0,2.5e-06,3.75,638472118.6123542,22812985.047830924,1.97975
1393,2.1666666666666667e-05,60,10,0,2.5e-06,4.0,646454510.9271727,24400090.128482018,1.97975
1394,2.1666666666666667e-05,60,10,0,2.5e-06,4.25,653948998.0696532,26067619.447407566,1.97975
1395,2.1666666666666667e-05,60,10,0,2.5e-06,4.5,661684148.7774577,27772869.704501443,1.97975
1396,2.1666666666666667e-05,60,10,0,2.5e-06,4.75,668516400.7832422,28480240.76152684,1.97975
1397,2.1666666666666667e-05,60,10,0,2.5e-06,5.0,673304039.3192251,28850632.33942564,1.97975
1398,1.3333333333333337e-05,0,5,30,2.5e-06,0.25,109137217.8138456,1769607.1668975085,4.51475
1399,1.3333333333333337e-05,0,5,30,2.5e-06,0.5,218103821.39554116,3540221.656914545,4.51475
1400,1.3333333333333337e-05,0,5,30,2.5e-06,0.75,326781359.6905484,5307954.037686817,4.51475
1401,1.3333333333333337e-05,0,5,30,2.5e-06,1.0,435192467.59646004,7072698.296304123,4.51475
1402,1.3333333333333337e-05,0,5,30,2.5e-06,1.25,528394065.7014649,6121687.490824261,4.51475
1403,1.3333333333333337e-05,0,5,30,2.5e-06,1.5,556556065.1745613,5478496.399939103,4.51475
1404,1.3333333333333337e-05,0,5,30,2.5e-06,1.75,583012333.8622382,5803948.901579579,4.51475
1405,1.3333333333333337e-05,0,5,30,2.5e-06,2.0,608895563.176502,6521129.517310208,4.51475
1406,1.3333333333333337e-05,0,5,30,2.5e-06,2.25,634122856.2876861,7415721.09645625,4.51475
1407,1.3333333333333337e-05,0,5,30,2.5e-06,2.5,658825120.3372118,8326410.429188188,4.51475
1408,1.3333333333333337e-05,0,5,30,2.5e-06,2.75,683324880.9225559,9213340.286143903,4.51475
1409,1.3333333333333337e-05,0,5,30,2.5e-06,3.0,707635354.3656447,10090983.107962616,4.51475
1410,1.3333333333333337e-05,0,5,30,2.5e-06,3.25,731803693.6928114,10919143.914221257,4.51475
1411,1.3333333333333337e-05,0,5,30,2.5e-06,3.5,755904008.7204466,11736052.14566162,4.51475
1412,1.3333333333333337e-05,0,5,30,2.5e-06,3.75,779949840.5971835,12514770.23831359,4.51475
1413,1.3333333333333337e-05,0,5,30,2.5e-06,4.0,803905907.4972625,13229313.063139142,4.51475
1414,1.3333333333333337e-05,0,5,30,2.5e-06,4.25,827462518.0161204,13758140.568304524,4.51475
1415,1.3333333333333337e-05,0,5,30,2.5e-06,4.5,849807192.9968252,14040480.634452363,4.51475
1416,1.3333333333333337e-05,0,5,30,2.5e-06,4.75,869138346.6982162,14192533.247153793,4.51475
1417,1.3333333333333337e-05,0,5,30,2.5e-06,5.0,884096977.2084383,14220528.97969116,4.51475
1418,1.3333333333333337e-05,0,5,90,2.5e-06,0.25,143352782.0488789,27899128.18190533,2.22825
1419,1.3333333333333337e-05,0,5,90,2.5e-06,0.5,286521155.64345515,55754496.85652775,2.22825
1420,1.3333333333333337e-05,0,5,90,2.5e-06,0.75,418569936.23657477,75629193.57284403,2.22825
1421,1.3333333333333337e-05,0,5,90,2.5e-06,1.0,513684980.94038975,70284685.03332266,2.22825
1422,1.3333333333333337e-05,0,5,90,2.5e-06,1.25,578979507.9139436,62216614.41995855,2.22825
1423,1.3333333333333337e-05,0,5,90,2.5e-06,1.5,617216081.6397098,65050724.4454398,2.22825
1424,1.3333333333333337e-05,0,5,90,2.5e-06,1.75,646757798.653583,67991897.91920215,2.22825
1425,1.3333333333333337e-05,0,5,90,2.5e-06,2.0,673347684.8371811,70936375.52526954,2.22825
1426,1.3333333333333337e-05,0,5,90,2.5e-06,2.25,699029892.2358553,73805018.95345885,2.22825
1427,1.3333333333333337e-05,0,5,90,2.5e-06,2.5,724006912.521667,76177539.51440006,2.22825
1428,1.3333333333333337e-05,0,5,90,2.5e-06,2.75,748067614.0927545,77841841.82057643,2.22825
1429,1.3333333333333337e-05,0,5,90,2.5e-06,3.0,771713290.1216697,79102233.3398825,2.22825
1430,1.3333333333333337e-05,0,5,90,2.5e-06,3.25,794733038.9614851,80020621.74096045,2.22825
1431,1.3333333333333337e-05,0,5,90,2.5e-06,3.5,817983966.8398178,80880807.466163,2.22825
1432,1.3333333333333337e-05,0,5,90,2.5e-06,3.75,840758043.5759051,81434047.33954635,2.22825
1433,1.3333333333333337e-05,0,5,90,2.5e-06,4.0,862446919.1870832,81508799.45879883,2.22825
1434,1.3333333333333337e-05,0,5,90,2.5e-06,4.25,883884239.2893302,81451226.830079,2.22825
1435,1.3333333333333337e-05,0,5,90,2.5e-06,4.5,903497644.5843191,81062086.00489503,2.22825
1436,1.3333333333333337e-05,0,5,90,2.5e-06,4.75,921891196.1896907,80928649.14326334,2.22825
1437,1.3333333333333337e-05,0,5,90,2.5e-06,5.0,938583152.1868525,81162712.45937854,2.22825
1438,3e-05,0,5,90,2.5e-06,0.25,139904647.26421636,18268069.321965776,2.42775
1439,3e-05,0,5,90,2.5e-06,0.5,279586992.3552351,36503472.90224466,2.42775
1440,3e-05,0,5,90,2.5e-06,0.75,387949855.3346308,49586724.35258752,2.42775
1441,3e-05,0,5,90,2.5e-06,1.0,470193745.04513454,43187012.060925305,2.42775
1442,3e-05,0,5,90,2.5e-06,1.25,544191912.129129,34200285.61670078,2.42775
1443,3e-05,0,5,90,2.5e-06,1.5,584086824.6781664,35327091.35008761,2.42775
1444,3e-05,0,5,90,2.5e-06,1.75,610348829.9196836,37335291.980222285,2.42775
1445,3e-05,0,5,90,2.5e-06,2.0,634716271.3896205,39065875.41883948,2.42775
1446,3e-05,0,5,90,2.5e-06,2.25,658648667.5547774,40755152.97883916,2.42775
1447,3e-05,0,5,90,2.5e-06,2.5,681998945.9880148,42117300.47275257,2.42775
1448,3e-05,0,5,90,2.5e-06,2.75,704974277.3268716,43270854.11946729,2.42775
1449,3e-05,0,5,90,2.5e-06,3.0,727555378.4520677,44208350.108670756,2.42775
1450,3e-05,0,5,90,2.5e-06,3.25,749959606.2234604,45104386.02227008,2.42775
1451,3e-05,0,5,90,2.5e-06,3.5,772008735.5928203,45806128.49305226,2.42775
1452,3e-05,0,5,90,2.5e-06,3.75,793662091.6137387,46271839.11334805,2.42775
1453,3e-05,0,5,90,2.5e-06,4.0,815340723.6681877,46736725.89259575,2.42775
1454,3e-05,0,5,90,2.5e-06,4.25,836649386.3566086,46862041.49594816,2.42775
1455,3e-05,0,5,90,2.5e-06,4.5,857137917.7228205,46504013.53668922,2.42775
1456,3e-05,0,5,90,2.5e-06,4.75,876045268.8803923,45830783.79571377,2.42775
1457,3e-05,0,5,90,2.5e-06,5.0,893371082.19375,45700418.213389516,2.42775
1458,3e-05,0,5,90,7.500000000000001e-06,0.25,131490037.90670636,13651706.24700239,3.065
1459,3e-05,0,5,90,7.500000000000001e-06,0.5,262797121.656174,27260083.76124248,3.065
1460,3e-05,0,5,90,7.500000000000001e-06,0.75,387298140.41077584,40800503.96652642,3.065
1461,3e-05,0,5,90,7.500000000000001e-06,1.0,478370061.80944437,34663565.89817581,3.065
1462,3e-05,0,5,90,7.500000000000001e-06,1.25,550069553.3756526,23253695.637473978,3.065
1463,3e-05,0,5,90,7.500000000000001e-06,1.5,587827162.6294565,23042239.178197786,3.065
1464,3e-05,0,5,90,7.500000000000001e-06,1.75,615867105.6103735,25156991.490074873,3.065
1465,3e-05,0,5,90,7.500000000000001e-06,2.0,641078203.1243668,26631795.890129756,3.065
1466,3e-05,0,5,90,7.500000000000001e-06,2.25,665565148.0386084,27796991.736503486,3.065
1467,3e-05,0,5,90,7.500000000000001e-06,2.5,689292537.7494158,28714673.126297146,3.065
1468,3e-05,0,5,90,7.500000000000001e-06,2.75,712656438.2469898,29549600.269623123,3.065
1469,3e-05,0,5,90,7.500000000000001e-06,3.0,735527088.0814621,30284393.64763691,3.065
1470,3e-05,0,5,90,7.500000000000001e-06,3.25,757827610.460255,30858471.95015962,3.065
1471,3e-05,0,5,90,7.500000000000001e-06,3.5,779831656.8617673,31241842.995825,3.065
1472,3e-05,0,5,90,7.500000000000001e-06,3.75,801573541.9028277,31368701.305305988,3.065
1473,3e-05,0,5,90,7.500000000000001e-06,4.0,822940656.6036551,31198114.87017046,3.065
1474,3e-05,0,5,90,7.500000000000001e-06,4.25,843720766.7876472,30771085.29788068,3.065
1475,3e-05,0,5,90,7.500000000000001e-06,4.5,863910919.4538755,30151038.841832504,3.065
1476,3e-05,0,5,90,7.500000000000001e-06,4.75,882689558.6407087,29569470.778472297,3.065
1477,3e-05,0,5,90,7.500000000000001e-06,5.0,899393269.5227253,29164220.166558683,3.065
1478,3e-05,60,5,90,7.500000000000001e-06,0.25,253309188.53294265,6780195.699343691,1.3075
1479,3e-05,60,5,90,7.500000000000001e-06,0.5,505212158.0783415,13260443.875043372,1.3075
1480,3e-05,60,5,90,7.500000000000001e-06,0.75,590901304.3973165,15388203.33084558,1.3075
1481,3e-05,60,5,90,7.500000000000001e-06,1.0,621625750.4709541,16074359.172935037,1.3075
1482,3e-05,60,5,90,7.500000000000001e-06,1.25,648870220.687329,16595736.173247244,1.3075
1483,3e-05,60,5,90,7.500000000000001e-06,1.5,672093113.6253593,17647949.05911247,1.3075
1484,3e-05,60,5,90,7.500000000000001e-06,1.75,679081224.1171192,19315632.14409808,1.3075
1485,3e-05,60,5,90,7.500000000000001e-06,2.0,671884331.1664088,20170557.879520677,1.3075
1486,3e-05,60,5,90,7.500000000000001e-06,2.25,671226776.4714985,20817708.507052362,1.3075
1487,3e-05,60,5,90,7.500000000000001e-06,2.5,673223520.2274489,21974390.506452788,1.3075
1488,3e-05,60,5,90,7.500000000000001e-06,2.75,673785454.6525636,25475126.141859546,1.3075
1489,3e-05,60,5,90,7.500000000000001e-06,3.0,678435864.5387684,29045441.6059691,1.3075
1490,3e-05,60,5,90,7.500000000000001e-06,3.25,683955066.8020283,34084714.25515884,1.3075
1491,3e-05,60,5,90,7.500000000000001e-06,3.5,687662707.3478864,38952971.61342765,1.3075
1492,3e-05,60,5,90,7.500000000000001e-06,3.75,691469401.3966655,42025786.296976015,1.3075
1493,3e-05,60,5,90,7.500000000000001e-06,4.0,698079376.5130968,44426521.9305664,1.3075
1494,3e-05,60,5,90,7.500000000000001e-06,4.25,702348947.4260097,46606154.6371098,1.3075
1495,3e-05,60,5,90,7.500000000000001e-06,4.5,708182020.6888049,49544976.48023517,1.3075
1496,3e-05,60,5,90,7.500000000000001e-06,4.75,709227206.7745073,51927684.36872141,1.3075
1497,3e-05,60,5,90,7.500000000000001e-06,5.0,714899138.9746672,54365213.89366127,1.3075
1498,3e-05,60,15,90,7.500000000000001e-06,0.25,256501558.69499028,7221035.691267565,0.933
1499,3e-05,60,15,90,7.500000000000001e-06,0.5,510708291.6118587,13333357.849192418,0.933
1500,3e-05,60,15,90,7.500000000000001e-06,0.75,601427014.8101611,6584781.750364786,0.933
1501,3e-05,60,15,90,7.500000000000001e-06,1.0,636893945.3594545,7220859.046724798,0.933
1502,3e-05,60,15,90,7.500000000000001e-06,1.25,668884924.4887959,8479810.29381061,0.933
1503,3e-05,60,15,90,7.500000000000001e-06,1.5,697358006.0807984,9971155.957153738,0.933
1504,3e-05,60,15,90,7.500000000000001e-06,1.75,702851916.8765149,13234164.330064863,0.933
1505,3e-05,60,15,90,7.500000000000001e-06,2.0,695733850.8750105,14870870.479166012,0.933
1506,3e-05,60,15,90,7.500000000000001e-06,2.25,695227800.2838142,16146878.472793104,0.933
1507,3e-05,60,15,90,7.500000000000001e-06,2.5,699893753.5494545,18276468.048600256,0.933
1508,3e-05,60,15,90,7.500000000000001e-06,2.75,708180477.7899857,21365424.111957878,0.933
1509,3e-05,60,15,90,7.500000000000001e-06,3.0,720178689.8114233,25420784.23282449,0.933
1510,3e-05,60,15,90,7.500000000000001e-06,3.25,733983730.6835201,29925882.973211013,0.933
1511,3e-05,60,15,90,7.500000000000001e-06,3.5,748241630.797585,34547152.60956058,0.933
1512,3e-05,60,15,90,7.500000000000001e-06,3.75,762405252.1580667,38668775.69245355,0.933
1513,3e-05,60,15,90,7.500000000000001e-06,4.0,777206937.0376941,42006457.973489575,0.933
1514,3e-05,60,15,90,7.500000000000001e-06,4.25,793077079.517583,45013779.83654493,0.933
1515,3e-05,60,15,90,7.500000000000001e-06,4.5,808631544.1429276,46674521.24494699,0.933
1516,3e-05,60,15,90,7.500000000000001e-06,4.75,824846441.776257,47768224.49969576,0.933
1517,3e-05,60,15,90,7.500000000000001e-06,5.0,840094037.0529394,48604206.46203296,0.933
1518,5e-06,0,20,0,2.5e-06,0.25,143375847.3406644,1479486.0043632796,1.264
1519,5e-06,0,20,0,2.5e-06,0.5,286487606.43184257,2953079.15946438,1.264
1520,5e-06,0,20,0,2.5e-06,0.75,429185451.56288445,4422832.743176247,1.264
1521,5e-06,0,20,0,2.5e-06,1.0,566898422.1991234,5061834.892469458,1.264
1522,5e-06,0,20,0,2.5e-06,1.25,638310527.1144092,5503431.815159939,1.264
1523,5e-06,0,20,0,2.5e-06,1.5,687119509.0465555,6118904.267857447,1.264
1524,5e-06,0,20,0,2.5e-06,1.75,726973602.3276796,6875756.035483871,1.264
1525,5e-06,0,20,0,2.5e-06,2.0,761646165.6173123,7329732.085046526,1.264
1526,5e-06,0,20,0,2.5e-06,2.25,794278911.1503476,7776501.266113406,1.264
1527,5e-06,0,20,0,2.5e-06,2.5,826098198.5015087,8186755.483508596,1.264
1528,5e-06,0,20,0,2.5e-06,2.75,857356955.1984651,8603642.779008104,1.264
1529,5e-06,0,20,0,2.5e-06,3.0,887729136.1950866,9038375.86171814,1.264
1530,5e-06,0,20,0,2.5e-06,3.25,917179262.3617027,9514398.122904224,1.264
1531,5e-06,0,20,0,2.5e-06,3.5,945666668.5098648,10021859.401438456,1.264
1532,5e-06,0,20,0,2.5e-06,3.75,973053040.3359107,10535068.810915332,1.264
1533,5e-06,0,20,0,2.5e-06,4.0,999053574.6032288,10990050.55858336,1.264
1534,5e-06,0,20,0,2.5e-06,4.25,1023335811.6513568,11459925.890507495,1.264
1535,5e-06,0,20,0,2.5e-06,4.5,1045521694.0317104,11971524.726605892,1.264
1536,5e-06,0,20,0,2.5e-06,4.75,1065703639.1896644,12375170.60671662,1.264
1537,5e-06,0,20,0,2.5e-06,5.0,1084079357.7708564,12706467.013401458,1.264
1538,5e-06,60,20,0,2.5e-06,0.25,134978794.1592546,4776850.526949717,1.57075
1539,5e-06,60,20,0,2.5e-06,0.5,269677373.7033882,9545680.632606663,1.57075
1540,5e-06,60,20,0,2.5e-06,0.75,401479132.1816702,12525094.380656522,1.57075
1541,5e-06,60,20,0,2.5e-06,1.0,467095172.4585351,10727882.090290982,1.57075
1542,5e-06,60,20,0,2.5e-06,1.25,527583147.70162785,7570948.896187674,1.57075
1543,5e-06,60,20,0,2.5e-06,1.5,585945292.2088032,8054527.617357194,1.57075
1544,5e-06,60,20,0,2.5e-06,1.75,610935907.9250928,7435841.337584274,1.57075
1545,5e-06,60,20,0,2.5e-06,2.0,623853000.8273575,8306503.570799647,1.57075
1546,5e-06,60,20,0,2.5e-06,2.25,633002322.4207156,10701496.311935453,1.57075
1547,5e-06,60,20,0,2.5e-06,2.5,642752872.223729,14860905.024847869,1.57075
1548,5e-06,60,20,0,2.5e-06,2.75,654372393.4347062,19569716.27423982,1.57075
1549,5e-06,60,20,0,2.5e-06,3.0,665847391.2338331,23841210.604303986,1.57075
1550,5e-06,60,20,0,2.5e-06,3.25,677290094.556173,27966843.781336516,1.57075
1551,5e-06,60,20,0,2.5e-06,3.5,687803003.488026,31403908.418559533,1.57075
1552,5e-06,60,20,0,2.5e-06,3.75,699286736.5234896,33679917.41461815,1.57075
1553,5e-06,60,20,0,2.5e-06,4.0,710283042.1030686,35626637.88674642,1.57075
1554,5e-06,60,20,0,2.5e-06,4.25,719885083.9597874,37158926.572977066,1.57075
1555,5e-06,60,20,0,2.5e-06,4.5,729078799.8380866,38561223.14021282,1.57075
1556,5e-06,60,20,0,2.5e-06,4.75,738077392.396235,40333799.39126678,1.57075
1557,5e-06,60,20,0,2.5e-06,5.0,746777689.0705702,41736099.74547163,1.57075
1558,2.1666666666666667e-05,60,20,0,2.5e-06,0.25,121248697.48705857,15438637.67383223,1.0095
1559,2.1666666666666667e-05,60,20,0,2.5e-06,0.5,242268224.146056,30841389.402896136,1.0095
1560,2.1666666666666667e-05,60,20,0,2.5e-06,0.75,351948336.323515,32971991.82087919,1.0095
1561,2.1666666666666667e-05,60,20,0,2.5e-06,1.0,427984529.9451971,18225449.725151904,1.0095
1562,2.1666666666666667e-05,60,20,0,2.5e-06,1.25,498797268.2654518,13583133.757500228,1.0095
1563,2.1666666666666667e-05,60,20,0,2.5e-06,1.5,566970598.1587771,11324371.825668573,1.0095
1564,2.1666666666666667e-05,60,20,0,2.5e-06,1.75,603555438.62163,9188417.417330904,1.0095
1565,2.1666666666666667e-05,60,20,0,2.5e-06,2.0,620572562.6984274,8374776.580706671,1.0095
1566,2.1666666666666667e-05,60,20,0,2.5e-06,2.25,630751605.5599921,9915726.08571051,1.0095
1567,2.1666666666666667e-05,60,20,0,2.5e-06,2.5,639153267.0791548,12298321.246864706,1.0095
1568,2.1666666666666667e-05,60,20,0,2.5e-06,2.75,647360982.0993688,15350891.392358892,1.0095
1569,2.1666666666666667e-05,60,20,0,2.5e-06,3.0,655832451.1323171,18680712.512008432,1.0095
1570,2.1666666666666667e-05,60,20,0,2.5e-06,3.25,663941212.3428489,21465363.162493624,1.0095
1571,2.1666666666666667e-05,60,20,0,2.5e-06,3.5,672036724.116151,23718314.288225807,1.0095
1572,2.1666666666666667e-05,60,20,0,2.5e-06,3.75,679163237.9116781,25717259.59198023,1.0095
1573,2.1666666666666667e-05,60,20,0,2.5e-06,4.0,686141875.8466864,27899255.129267223,1.0095
1574,2.1666666666666667e-05,60,20,0,2.5e-06,4.25,693084221.7814934,29729387.17945101,1.0095
1575,2.1666666666666667e-05,60,20,0,2.5e-06,4.5,699777933.4533596,31801109.058744796,1.0095
1576,2.1666666666666667e-05,60,20,0,2.5e-06,4.75,705836404.8340567,33295467.037281908,1.0095
1577,2.1666666666666667e-05,60,20,0,2.5e-06,5.0,711956903.8788224,34581837.06120394,1.0095
1578,2.1666666666666667e-05,60,10,0,2.5e-06,0.25,98315415.19373435,8696033.129987594,2.24125
1579,2.1666666666666667e-05,60,10,0,2.5e-06,0.5,196438821.43150687,17352143.559357144,2.24125
1580,2.1666666666666667e-05,60,10,0,2.5e-06,0.75,291457892.65825737,19478416.232359245,2.24125
1581,2.1666666666666667e-05,60,10,0,2.5e-06,1.0,372039894.32819474,12968384.90579967,2.24125
1582,2.1666666666666667e-05,60,10,0,2.5e-06,1.25,448942815.20463586,10650652.367065243,2.24125
1583,2.1666666666666667e-05,60,10,0,2.5e-06,1.5,525599217.4624992,8953912.339122854,2.24125
1584,2.1666666666666667e-05,60,10,0,2.5e-06,1.75,581454908.3417525,6817416.127449952,2.24125
1585,2.1666666666666667e-05,60,10,0,2.5e-06,2.0,597886220.0615513,6117273.495738572,2.24125
1586,2.1666666666666667e-05,60,10,0,2.5e-06,2.25,602218702.6101096,7516655.468185766,2.24125
1587,2.1666666666666667e-05,60,10,0,2.5e-06,2.5,606956634.2749277,9769870.321291465,2.24125
1588,2.1666666666666667e-05,60,10,0,2.5e-06,2.75,614537714.7749923,13203249.222655209,2.24125
1589,2.1666666666666667e-05,60,10,0,2.5e-06,3.0,624701530.875479,18908812.167879276,2.24125
1590,2.1666666666666667e-05,60,10,0,2.5e-06,3.25,634718403.3655477,25487908.937367097,2.24125
1591,2.1666666666666667e-05,60,10,0,2.5e-06,3.5,643095381.1431887,29701111.81789525,2.24125
1592,2.1666666666666667e-05,60,10,0,2.5e-06,3.75,649331813.3567828,31470140.120273,2.24125
1593,2.1666666666666667e-05,60,10,0,2.5e-06,4.0,655437603.5165552,32668014.252511606,2.24125
1594,2.1666666666666667e-05,60,10,0,2.5e-06,4.25,663561823.0019025,33511653.105284575,2.24125
1595,2.1666666666666667e-05,60,10,0,2.5e-06,4.5,673521630.0632966,33340751.514790192,2.24125
1596,2.1666666666666667e-05,60,10,0,2.5e-06,4.75,681360783.3291996,32801416.651971087,2.24125
1597,2.1666666666666667e-05,60,10,0,2.5e-06,5.0,686242066.3515452,33127393.160073325,2.24125
1598,2.1666666666666667e-05,60,10,60,2.5e-06,0.25,135744560.1463605,3850426.750560756,1.47875
1599,2.1666666666666667e-05,60,10,60,2.5e-06,0.5,271342663.87197137,7712693.300218543,1.47875
1600,2.1666666666666667e-05,60,10,60,2.5e-06,0.75,406653960.3015159,11567648.711985588,1.47875
1601,2.1666666666666667e-05,60,10,60,2.5e-06,1.0,537677228.2780721,14154496.397986278,1.47875
1602,2.1666666666666667e-05,60,10,60,2.5e-06,1.25,627412206.7395761,13654923.585297408,1.47875
1603,2.1666666666666667e-05,60,10,60,2.5e-06,1.5,688133146.0277877,11971224.40542575,1.47875
